ORGANIZATION,NODE_NAME,LATITUDE,LONGITUDE,CITY,STATE,COUNTRY,SOURCE,ASOF_DATE
AB Stokab,"STOKAB KN7, Östermalm",59.3507599543,18.0973347328,Stockholm,Stockholm,SE,PeeringDB,2021-12-31
M247 Ltd,M247 Ball Green,53.5004152619,-2.24798710266,Manchester,Manchester,GB,PeeringDB,2021-12-31
IT TEL d.o.o.,IT TEL Ljubljana,46.0552883088,14.5149690335,Ljubljana,Osrednjeslovenska,SI,PeeringDB,2021-12-31
TehnoGorod,Moscow TehnoGorod,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Lumen Technologies Inc,Global Crossing Sao Paulo,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
SBA Edge - Jacksonville (JAX),SBA Edge - Jacksonville (JAX),30.3300207713,-81.6699868181,Jacksonville,Florida,US,PeeringDB,2021-12-31
InterRacks,InterDC Enschede,51.4499977815,7.01661535506,Essen,Nordrhein-Westfalen,DE,PeeringDB,2021-12-31
"Equinix, Inc.","Equinix DB3 - Dublin, Ballycoolin",53.333061136,-6.24890568178,Dublin,Dublin,IE,PeeringDB,2021-12-31
FullSave SAS,Hotel des Telecoms,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
PIO-NET,PIO-NET,52.7799424429,18.2499865302,Inowrocław,Kuyavian-Pomeranian,PL,PeeringDB,2021-12-31
E-BUSINESS & RESILIENCE CENTRE S.A.,EBRC Resilience Centre Luxembourg West,49.6833031269,5.81670047204,Arlon,Arlon,BE,PeeringDB,2021-12-31
Lumen Technologies Inc,Level(3) Kansas City,39.1070885098,-94.6040942189,Kansas City,Missouri,US,PeeringDB,2021-12-31
Options Technology Ltd.,Options West London Data Centre,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2021-12-31
Cofely GDF Suez,Cofely (Maastricht-Airport),50.8529970672,5.67700247661,Maastricht,Limburg,NL,PeeringDB,2021-12-31
"Ayera Technologies, Inc.",801 Tenth Street Modesto (Ayera),37.6554134308,-120.98998987,Modesto,California,US,PeeringDB,2021-12-31
"Biznesshosting, Inc. DBA VOLICO",500 Green (AKA VOLICO 2.0),26.2708370148,-80.2708215756,Coral Springs,Florida,US,PeeringDB,2021-12-31
NorthC Datacenters,NorthC Amsterdam,52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
Green Datacenter AG,greenDatacenter Zurich/Glattbrugg,47.3799878124,8.55001013046,Zürich,Zürich,CH,PeeringDB,2021-12-31
Green Datacenter AG,greenDatacenter Lupfig,47.3900041002,8.03400361048,Aarau,Aargau,CH,PeeringDB,2021-12-31
E-BUSINESS & RESILIENCE CENTRE S.A.,EBRC Resilience Centre Luxembourg South,49.6116603791,6.13000280623,Luxembourg,Luxembourg,LU,PeeringDB,2021-12-31
Pacnet,Pacnet HK DLS,22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2021-12-31
Lumen Technologies Inc,Level(3) Los Angeles,33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2021-12-31
TDF,TDF Fort de Romainville,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2021-12-31
GlobalConnect Group,GlobalConnect Oslo (HMG9),59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2021-12-31
G8 Networks Ltda,PIX G8,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
PT. NAP Info Lintas Nusa,Matrix Data Center JK3 (MDC-JK3),-6.17441770541,106.829437621,Jakarta,Jakarta Raya,ID,PeeringDB,2021-12-31
Digital Realty,Digital Realty SJC (2220 De La Cruz Blvd),37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2021-12-31
Vantage Data Centers,Vantage Data Centers (Santa Clara),37.2999829295,-121.849989056,San Jose,California,US,PeeringDB,2021-12-31
Teknotel Telekom,Telehouse-Istanbul,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
186k Ltd,Leeds DC1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
RagingWire Data Centers - NTT Communications,RagingWire CA1 - NTT,38.5750213817,-121.470038088,Sacramento,California,US,PeeringDB,2021-12-31
RagingWire Data Centers - NTT Communications,RagingWire CA2 - NTT,38.5750213817,-121.470038088,Sacramento,California,US,PeeringDB,2021-12-31
RagingWire Data Centers - NTT Communications,RagingWire VA1 - NTT,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2021-12-31
DataZone BVBA,Hasselt DC1,50.9640031748,5.483997561,Hasselt,Limburg,BE,PeeringDB,2021-12-31
"Wikstrom Telephone Company, Inc.","232 20th St NW, East Grand Forks",47.9252775259,-97.032485801,Grand Forks,North Dakota,US,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix HK2 - Hong Kong,22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2021-12-31
Citycom Telekommunikation GmbH,Citycom Datacenter Graz,47.0777581981,15.4100048408,Graz,Steiermark,AT,PeeringDB,2021-12-31
Datahouse,Datahouse Spijkenisse,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2021-12-31
Bezeq International-Ltd,Shacham Data Center,32.0799914744,34.7700117582,Tel Aviv-Yafo,Tel Aviv,IL,PeeringDB,2021-12-31
T-Mobile Czech Republic a.s.,T-Mobile Piękna,52.2500006298,20.9999995511,Warsaw,Masovian,PL,PeeringDB,2021-12-31
Bezeq International-Ltd,Bareket Data Center,32.0799914744,34.7700117582,Tel Aviv-Yafo,Tel Aviv,IL,PeeringDB,2021-12-31
Centrinuity Toulouse,Centrinuity Toulouse,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,PeeringDB,2021-12-31
MEDIACTIVE NETWORK PARIS 10,MEDIACTIVE NETWORK PARIS 10,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2021-12-31
IMA''DIFF,IMADIFF,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2021-12-31
SFR SA,SFR Netcenter Toulouse,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,PeeringDB,2021-12-31
Indiana University,IUPUI Informatics & Communications Technology Complex,39.7499884227,-86.1700480568,Indianapolis,Indiana,US,PeeringDB,2021-12-31
Nuco Technologies Ltd,Host-it Northampton (NNDC-2),52.6299774364,-1.13324894348,Leicester,Leicester,GB,PeeringDB,2021-12-31
Nuco Technologies Ltd,Host-it Bletchley (MKDC-1),NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Dataspace Pvt. Ltd,Dataspace,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
INdigital Telecom,INdigital,41.0803981721,-85.1299823422,Fort Wayne,Indiana,US,PeeringDB,2021-12-31
Stadtwerke Feldkirch,DataCenter Stadtwerke Feldkirch,47.1337237743,9.51666947291,Vaduz,,LI,PeeringDB,2021-12-31
Microlink,MICROLINK-NRI-1,-22.900011781,-43.0999896663,Niterói,Rio de Janeiro,BR,PeeringDB,2021-12-31
Microlink,MICROLINK-NRI-2,-22.900011781,-43.0999896663,Niterói,Rio de Janeiro,BR,PeeringDB,2021-12-31
StoreData LLC,StoreData,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2021-12-31
Syringa Networks Boise,Syringa Networks Boise,43.6085901073,-116.22748987,Boise,Idaho,US,PeeringDB,2021-12-31
"SupraNet Communications, Inc.",SupraNet Communications,43.073015563,-89.4011169858,Madison,Wisconsin,US,PeeringDB,2021-12-31
NTT DATA CORPORATION,NTT DATA Dojima (building #4),34.7500352163,135.460144815,Ōsaka,Osaka,JP,PeeringDB,2021-12-31
Zayo Group,10 Rue des Frères Peuge,43.6199589224,1.44992671571,Toulouse,Midi-Pyrénées,FR,PeeringDB,2021-12-31
Iranet,I.P.M,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Pep Requena,iDataGreen,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
LCL Belgium,LCL Brussels West,50.8333170767,4.3333166083,Brussels,Brussels,BE,PeeringDB,2021-12-31
NEXTDC,NEXTDC C1,-35.2830285454,149.129026244,Canberra,Australian Capital Territory,AU,PeeringDB,2021-12-31
Datahouse Group,Datahouse Amersfoort,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,PeeringDB,2021-12-31
Datahouse Group,Datahouse Den Haag,52.080036844,4.26996130231,The Hague,Zuid-Holland,NL,PeeringDB,2021-12-31
TelemaxX Telekommunikation GmbH,TelemaxX IPC1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
TelemaxX Telekommunikation GmbH,TelemaxX IPC2,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
TelemaxX Telekommunikation GmbH,TelemaxX IPC3,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"QTS Realty Trust, Inc.",QTS Piscataway (PNJ1),40.7004213654,-74.1700053321,Newark,New Jersey,US,PeeringDB,2021-12-31
"Civicos Networking, S.L.U.",Civicos Networking DCLAGUNA,28.4699792674,-16.2500006525,Santa Cruz de Tenerife,,ES,PeeringDB,2021-12-31
"Civicos Networking, S.L.U.",Civicos Networking DCROUBAIX,50.6499690949,3.08000809593,Lille,Nord-Pas-de-Calais,FR,PeeringDB,2021-12-31
I2B Networks,I2B SAN02,32.8200238231,-117.17998987,San Diego,California,US,PeeringDB,2021-12-31
I2B Networks,I2B SAN01,32.8200238231,-117.17998987,San Diego,California,US,PeeringDB,2021-12-31
NTT Global Data Centers,NTT Zurich 1 Data Center (ZRH1),47.3799878124,8.55001013046,Zürich,Zürich,CH,PeeringDB,2021-12-31
NTT Global Data Centers,NTT Munich 1 Data Center (MUC1),48.129942036,11.5749934475,Munich,Bayern,DE,PeeringDB,2021-12-31
NTT Global Data Centers,NTT Hamburg 1 Data Center (HAM1),53.5500246369,9.99999914413,Hamburg,Hamburg,DE,PeeringDB,2021-12-31
CBRE Managing Agent,QV.1 Perth,-31.9550146293,115.839998738,Perth,Western Australia,AU,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-MUM01,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-MAN01,12.9000252471,74.8499942616,Mangalore,Karnataka,IN,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-BAN01,12.9699951365,77.5600097238,Bangalore,Karnataka,IN,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-MGL01,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-KOL01,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-HYD01,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-PUN01,18.530017516,73.8500036203,Pune,Maharashtra,IN,PeeringDB,2021-12-31
Fujitsu Australia Limited,Fujitsu Malaga,-31.9550146293,115.839998738,Perth,Western Australia,AU,PeeringDB,2021-12-31
Completel,Completel Val de Reuil,48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2021-12-31
Raduga-2,Raduga-2,59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,PeeringDB,2021-12-31
American Domain Names LLC,USNAMES-NET,39.7462677196,-75.5468980323,Wilmington,Delaware,US,PeeringDB,2021-12-31
AIMES,AIMES DC2 Kilby House,53.4160018098,-2.91799788554,Liverpool,Merseyside,GB,PeeringDB,2021-12-31
CloudCoCo Connect Limited,Bournemouth Data Centre,50.7299900503,-1.90004968404,Bournemouth,Bournemouth,GB,PeeringDB,2021-12-31
Stack Group,Stack.M1,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Stack Group,Stack.HTH,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2021-12-31
Ananke,Ananke,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
Delta CJSC,Datacheap.ru,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Orange Business Services,Orange Business Services Rostov-na-Donu,47.2346478466,39.7126558012,Rostov,Rostov,RU,PeeringDB,2021-12-31
Brennan Voice and Data Pty Ltd,Brennan Brisbane,-27.4550309054,153.035092732,Brisbane,Queensland,AU,PeeringDB,2021-12-31
Brennan Voice and Data Pty Ltd,Brennan Sydney,-33.9200109672,151.185179809,Sydney,New South Wales,AU,PeeringDB,2021-12-31
Lumen Technologies Inc,Level(3) Denver,39.7391880484,-104.984015952,Denver,Colorado,US,PeeringDB,2021-12-31
"Equinix, Inc.","Equinix AM11 - Amsterdam, Lemelerbergweg",52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
"DataBank, Ltd.",DataBank Ashburn (IAD1),38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2021-12-31
Critical Colocation,Critical Colocation,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Teraco Data Environments Pty Ltd,"Teraco Cape Town, South Africa",-33.9200109672,18.4349881578,Cape Town,Western Cape,ZA,PeeringDB,2021-12-31
"NvsF FSUE ""TsentrInform""",Sinar,55.0299601431,82.960041869,Novosibirsk,Novosibirsk,RU,PeeringDB,2021-12-31
"Fireline Network Solutions, Inc",Fireline Data Center,33.9899782502,-118.179980511,Los Angeles,California,US,PeeringDB,2021-12-31
Adtim,Axione ADTIM,45.4303910513,4.3800321031,Saint-Étienne,Rhône-Alpes,FR,PeeringDB,2021-12-31
CoreSite LLC,CoreSite - Denver (DE2),39.7391880484,-104.984015952,Denver,Colorado,US,PeeringDB,2021-12-31
Dataplace B.V.,Dataplace Rotterdam,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2021-12-31
"TierPoint, LLC",TierPoint Tulsa-Archer,36.1200032746,-95.9300207944,Tulsa,Oklahoma,US,PeeringDB,2021-12-31
Linxdatacenter,Linxdatacenter (Saint-Petersburg),59.9390145051,30.3160200589,St. Petersburg,City of St. Petersburg,RU,PeeringDB,2021-12-31
"Equinix, Inc.","Equinix AM5 - Amsterdam, Schepenbergweg",52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
LuxConnect,Luxconnect DC2 - Bissen campus,49.8833010509,6.16670155545,Diekirch,Diekirch,LU,PeeringDB,2021-12-31
OCOSA,321 S Boston Ave,36.1200032746,-95.9300207944,Tulsa,Oklahoma,US,PeeringDB,2021-12-31
Interxion - A Digital Realty Company,Interxion London (Woking 2),51.4699707226,-0.98002832173,Reading,Oxfordshire,GB,PeeringDB,2021-12-31
Melbourne Server Hosting,iomart DC6 Turing House,53.5004152619,-2.24798710266,Manchester,Manchester,GB,PeeringDB,2021-12-31
"Equinix, Inc.","Equinix PA4 - Paris, Pantin",48.8666929312,2.33333532574,Paris,Île-de-France,FR,PeeringDB,2021-12-31
Isocel Telecom,ISOCEL SA,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
D-VoiS Broadband Pvt. Ltd.,DV-IDC-DEL01,28.4333333,77.3166667,Faridabad,Haryana,IN,PeeringDB,2021-12-31
conova communications GmbH,conova - Datacenter 4/5,47.8104783316,13.040020303,Salzburg,Salzburg,AT,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix TY3 - Tokyo,35.6850169058,139.751407429,Tokyo,Tokyo,JP,PeeringDB,2021-12-31
CtrlS Datacenters Ltd,CtrlS Hyderabad Hyperscale DC1,17.3999831329,78.4799535715,Hyderabad,Andhra Pradesh,IN,PeeringDB,2021-12-31
PT. Intelex Telecom Global,PT. Intelex Telecom Global,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
CtrlS Datacenters Ltd,CtrlS Mumbai Hyperscale DC1,19.0169903757,72.8569892974,Mumbai,Maharashtra,IN,PeeringDB,2021-12-31
Jaguar Network SAS,Jaguar Network - Limonest,45.7700085643,4.83003047549,Lyon,Rhône-Alpes,FR,PeeringDB,2021-12-31
LDeX Group Ltd,LDeX1,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2021-12-31
Melbourne Server Hosting,iomart DC7 The Server Hotel Reynolds,53.5004152619,-2.24798710266,Manchester,Manchester,GB,PeeringDB,2021-12-31
Melbourne Server Hosting,Greenheys,53.5004152619,-2.24798710266,Manchester,Manchester,GB,PeeringDB,2021-12-31
Docklands Data Centre Limited,QiComm Tutis Point,51.4999947297,-0.11672184386,London,Westminster,GB,PeeringDB,2021-12-31
Stadtnetz Bamberg,Stadtnetz Bamberg,50.266607482,10.9666068102,Coburg,Bayern,DE,PeeringDB,2021-12-31
ResoLv SARL,RTDC,45.7799821158,3.08000809593,Clermont-Ferrand,Auvergne,FR,PeeringDB,2021-12-31
"Equinix, Inc.","Equinix MI3 - Miami, Boca Raton",26.2708370148,-80.2708215756,Coral Springs,Florida,US,PeeringDB,2021-12-31
Telehouse - Global Data Centers,Telehouse - New York Chelsea,40.749979064,-73.9800169288,New York,New York,US,PeeringDB,2021-12-31
M100 LLC,"M100 datacenter Moscow, Varshavskoe 125",NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Angola Cables,AngoNAP Luanda,-8.83828611363,13.2344270413,Luanda,Luanda,AO,PeeringDB,2021-12-31
noris network AG,noris network datacenter.de NBG6,49.4499906607,11.0799849026,Nürnberg,Bayern,DE,PeeringDB,2021-12-31
United Information Highway,"UIH BCH4 IDC - Bangkok, Thailand",13.8336891876,100.483313353,Nonthaburi,Nonthaburi,TH,PeeringDB,2021-12-31
CSF Group,CSF CX1 / TelcoHub1 Kuala Lumpur Malaysia,2.91401979462,101.70194698,Putrajaya,Selangor,MY,PeeringDB,2021-12-31
Simtronic Technologies Pty Ltd,Simtronic DC Jamisontown,-33.5995137342,150.739987345,Richmond,New South Wales,AU,PeeringDB,2021-12-31
EASYLINK CORP,EASYLINK CORP (H.K) LIMITED,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix SP2 - São Paulo,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
AVUR,AVUR DATACENTER BERGEN,60.3910024202,5.32452225609,Bergen,Hordaland,NO,PeeringDB,2021-12-31
Teletalk,IDC Teletalk,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Amune Networks,Amune Networks CPD !,37.6004297069,-0.98002832173,Cartagena,Región de Murcia,ES,PeeringDB,2021-12-31
Teraco Data Environments Pty Ltd,"Teraco Durban, South Africa",-29.8650130017,30.9800105374,Durban,KwaZulu-Natal,ZA,PeeringDB,2021-12-31
"INOC, LLC",INOC Albany (80 State St),42.6700169058,-73.8199491798,Albany,New York,US,PeeringDB,2021-12-31
VegaSystems GmbH & Co. KG,VegaSystems Datacenter Paderborn,52.0299882193,8.53001135116,Bielefeld,Nordrhein-Westfalen,DE,PeeringDB,2021-12-31
Performive,Colo@34 (Downtown),33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2021-12-31
Lumen Technologies Inc,Level(3) Memphis,34.9689107453,-90.0034574806,Southaven,Mississippi,US,PeeringDB,2021-12-31
Fiberhub,Fiberhub LAS1,36.2099977814,-115.220006146,Las Vegas,Nevada,US,PeeringDB,2021-12-31
DATASIX Rechenzentrumsbetriebs GmbH,DATASIX Vienna (VIE1),48.2000152782,16.3666389554,Vienna,Wien,AT,PeeringDB,2021-12-31
UKFast.net Limited,MANOC 4,53.5004152619,-2.24798710266,Manchester,Manchester,GB,PeeringDB,2021-12-31
Bunker One Management,Bunker One,-26.17004474,28.0300097236,Johannesburg,Gauteng,ZA,PeeringDB,2021-12-31
Bahnhof,Bahnhof Thule,59.3507599543,18.0973347328,Stockholm,Stockholm,SE,PeeringDB,2021-12-31
Taiwan Star Telecom Corporation Limited.,VIBO,25.0358333333,121.568333333,Taipei,Taipei City,TW,PeeringDB,2021-12-31
Hivelocity INC,Hivelocity,27.9469879344,-82.4586208514,Tampa,Florida,US,PeeringDB,2021-12-31
Six Degrees,Six Degrees Studley South,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Six Degrees,Six Degrees Studley North,NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Data Facilities,Data Facilities Spijkenisse,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2021-12-31
IPTP Networks,"IPTP, Matrix 4, Amsterdam, The Netherlands",52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
Colt Technology Services Group,COLT in Asia Tokyo Data Center 1 (TDC1),NULL,NULL,NULL,NULL,NULL,PeeringDB,2021-12-31
Melbourne DataCentre,Melbourne DC,-37.8200313123,144.975016235,Melbourne,Victoria,AU,PeeringDB,2021-12-31
"Equinix, Inc.","Equinix AM3 - Amsterdam, Science Park",52.3499686881,4.91664017601,Amsterdam,Noord-Holland,NL,PeeringDB,2021-12-31
Accelerated IT Services & Consulting GmbH,Accelerated Datacenter - Werkhaus,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2021-12-31
TIVIT,TIVIT Sao Paulo,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
corporate-projects@cases.internode.com.au,Internode DC,-34.9349877739,138.600004841,Adelaide,South Australia,AU,PeeringDB,2021-12-31
"Neutral Path Communications, LLC",NP Rochester,44.0220532421,-92.4696893735,Rochester,Minnesota,US,PeeringDB,2021-12-31
"DataCenter.BZ, LLC",DataCenter.BZ - Worthington-Columbus,39.9799743846,-82.9900096046,Columbus,Ohio,US,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix FR3 - No longer operational,50.0999768261,8.67501542017,Frankfurt,Hessen,DE,PeeringDB,2021-12-31
"Cologix, Inc.",Cologix VAN1,49.2734165841,-123.121644218,Vancouver,British Columbia,CA,PeeringDB,2021-12-31
ServerChoice Ltd,ServerChoice  SC-2,51.8803591096,-0.42001082498,Luton,Luton,GB,PeeringDB,2021-12-31
First Properties,Duluth Missabe,46.7833317251,-92.1063782163,Duluth,Minnesota,US,PeeringDB,2021-12-31
XMission,XMission - Salt Lake City - Utah,40.7750162954,-111.930051922,Salt Lake City,Utah,US,PeeringDB,2021-12-31
KPN N.V,KPN DSSD2,51.2203735546,6.77998897159,Düsseldorf,Nordrhein-Westfalen,DE,PeeringDB,2021-12-31
Colo Atl,Colo Atl,33.830013854,-84.3999493833,Atlanta,Georgia,US,PeeringDB,2021-12-31
IXcellerate Ltd.,IXcellerate,55.7521641226,37.6155228259,Moscow,Moskva,RU,PeeringDB,2021-12-31
NEXTDC,NEXTDC M1,-37.8200313123,144.975016235,Melbourne,Victoria,AU,PeeringDB,2021-12-31
NEXTDC,NEXTDC B1,-27.4550309054,153.035092732,Brisbane,Queensland,AU,PeeringDB,2021-12-31
NorthC Datacenters,NorthC Delft,51.919969095,4.47997432315,Rotterdam,Zuid-Holland,NL,PeeringDB,2021-12-31
Vogel Soluções em Telecom e Informática S/A,SouthTech Telecom - SPO-01,-23.558679587,-46.6250199804,São Paulo,São Paulo,BR,PeeringDB,2021-12-31
EvoSwitch,EvoSwitch WDC1,38.8204327586,-77.0999815284,Alexandria,Virginia,US,PeeringDB,2021-12-31
Alticom Facility Management,Alticom - IJsselstein,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,PeeringDB,2021-12-31
GlobalConnect Group,IP-Only Espoo,60.175563374,24.9341263415,Helsinki,Southern Finland,FI,PeeringDB,2021-12-31
Vocus Group,Vocus Auckland - Albany,-36.7912684569,174.77583875,North Shore,Auckland,NZ,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix BG1 - Bogota,4.59642356253,-74.0833439552,Bogota,Bogota,CO,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix DX1 - Dubai,24.976239033,55.0107401111,Jabal Ali,Dubay,AE,PeeringDB,2021-12-31
"Equinix, Inc.",Equinix DX2 - Dubai,24.976239033,55.0107401111,Jabal Ali,Dubay,AE,PeeringDB,2021-12-31
datamena,datamena DXA - Dubai,24.976239033,55.0107401111,Jabal Ali,Dubay,AE,PeeringDB,2021-12-31
GlobalConnect Group,GlobalConnect Nydalen,59.9166902864,10.749979206,Oslo,Oslo,NO,PeeringDB,2021-12-31
NEP Connect BV,Infostrada/NEP Datacenter,52.1003456819,5.12003861351,Utrecht,Utrecht,NL,PeeringDB,2021-12-31
Datahive,Datahive,51.0829917593,-114.079998212,Calgary,Alberta,CA,PeeringDB,2021-12-31
Interxion - A Digital Realty Company,Interxion Zagreb (previously Altus IT) ZAG1,45.8000067333,15.9999946682,Zagreb,Grad Zagreb,HR,PeeringDB,2021-12-31
CIV Alternative Datacenter,CIV Alternative Datacenter,50.6499690949,3.08000809593,Lille,Nord-Pas-de-Calais,FR,PeeringDB,2021-12-31
HKnet - NTT,HKNET,22.304980895,114.185009317,Hong Kong,,HK,PeeringDB,2021-12-31
Neos Networks,Neos Networks Hampshire,50.9000313508,-1.39997684875,Southampton,Southampton,GB,PeeringDB,2021-12-31
IP Exchange GmbH,Colocation Munich,48.129942036,11.5749934475,Munich,Bayern,DE,PeeringDB,2021-12-31
